3.20E+00	8.55E+01	1.13E+01
1.00E-06	8.74E+01	1.26E+01
1.00E-06	8.92E+01	1.08E+01
6.01E-16	8.39E+01	1.61E+01
6.88E-15	8.70E+01	1.30E+01
2.92E+00	8.35E+01	1.36E+01
4.46E-17	8.55E+01	1.45E+01
1.00E-06	8.83E+01	1.17E+01
5.96E-15	8.28E+01	1.72E+01
1.65E-17	8.53E+01	1.47E+01
3.34E+00	8.34E+01	1.33E+01
5.87E-18	8.70E+01	1.30E+01
5.69E-16	8.88E+01	1.12E+01
3.73E-16	8.34E+01	1.66E+01
1.05E-15	8.64E+01	1.36E+01
2.89E+00	8.36E+01	1.35E+01
1.14E-14	8.62E+01	1.38E+01
3.52E-15	8.77E+01	1.23E+01
1.00E-06	8.26E+01	1.74E+01
3.54E-14	8.53E+01	1.47E+01
2.98E+00	8.35E+01	1.35E+01
1.00E-06	8.50E+01	1.50E+01
1.00E-06	8.79E+01	1.21E+01
3.09E-20	8.15E+01	1.85E+01
2.22E-17	8.54E+01	1.46E+01
1.29E-16	8.68E+01	1.32E+01
1.00E-06	8.37E+01	1.63E+01
1.01E-17	8.53E+01	1.47E+01
1.00E-06	8.05E+01	1.95E+01
1.00E-06	8.30E+01	1.70E+01
4.49E-16	8.42E+01	1.58E+01
4.51E-18	8.19E+01	1.81E+01
5.15E-15	8.39E+01	1.61E+01
1.00E-06	7.75E+01	2.25E+01
1.00E-06	8.06E+01	1.94E+01
6.28E-16	8.41E+01	1.59E+01
1.00E-06	8.22E+01	1.78E+01
1.71E-14	8.44E+01	1.56E+01
1.62E-12	7.82E+01	2.18E+01
2.03E-15	8.24E+01	1.76E+01
2.36E-16	8.41E+01	1.59E+01
3.64E-13	8.23E+01	1.77E+01
1.00E-06	8.46E+01	1.54E+01
1.62E-14	7.74E+01	2.26E+01
4.80E-14	8.04E+01	1.96E+01
8.97E-16	8.43E+01	1.57E+01
6.91E-15	8.16E+01	1.84E+01
1.44E-15	8.39E+01	1.61E+01
2.30E-17	7.75E+01	2.25E+01
4.31E-12	8.06E+01	1.94E+01
1.89E+00	8.62E+01	1.19E+01
5.37E-17	8.60E+01	1.40E+01
1.00E-06	8.76E+01	1.24E+01
1.22E-16	8.29E+01	1.71E+01
6.98E-14	8.53E+01	1.47E+01
1.43E+00	8.40E+01	1.46E+01
1.00E-06	8.48E+01	1.52E+01
2.25E-18	8.69E+01	1.31E+01
2.18E-14	8.07E+01	1.93E+01
1.00E-06	8.33E+01	1.67E+01
1.60E+00	8.43E+01	1.41E+01
9.95E-16	8.48E+01	1.52E+01
1.00E-06	8.71E+01	1.29E+01
1.00E-06	8.11E+01	1.89E+01
6.47E-14	8.46E+01	1.54E+01
1.33E+00	8.40E+01	1.47E+01
1.43E-13	8.47E+01	1.53E+01
4.35E-14	8.60E+01	1.40E+01
4.97E-14	8.06E+01	1.94E+01
9.81E-13	8.31E+01	1.69E+01
1.50E+00	8.40E+01	1.45E+01
2.21E-15	8.47E+01	1.53E+01
1.94E-16	8.68E+01	1.32E+01
3.11E-16	8.08E+01	1.92E+01
3.10E-13	8.31E+01	1.69E+01
1.00E-06	8.75E+01	1.25E+01
3.43E-14	8.47E+01	1.53E+01
2.09E-13	8.62E+01	1.38E+01
2.57E-16	8.15E+01	1.85E+01
