2.63E+01	6.11E+01	1.26E+01
2.94E+01	5.65E+01	1.41E+01
2.62E+01	6.04E+01	1.34E+01
2.97E+01	5.88E+01	1.15E+01
3.02E+01	5.66E+01	1.32E+01
2.85E+01	5.69E+01	1.47E+01
2.78E+01	5.62E+01	1.60E+01
2.48E+01	6.01E+01	1.52E+01
2.83E+01	5.87E+01	1.30E+01
2.86E+01	5.64E+01	1.49E+01
2.88E+01	5.71E+01	1.41E+01
2.82E+01	5.65E+01	1.53E+01
2.52E+01	6.03E+01	1.46E+01
2.86E+01	5.90E+01	1.24E+01
2.90E+01	5.67E+01	1.43E+01
2.82E+01	5.70E+01	1.48E+01
2.75E+01	5.64E+01	1.61E+01
2.46E+01	6.01E+01	1.53E+01
2.81E+01	5.89E+01	1.30E+01
2.82E+01	5.68E+01	1.50E+01
2.86E+01	5.65E+01	1.49E+01
2.79E+01	5.60E+01	1.61E+01
2.50E+01	5.96E+01	1.54E+01
2.85E+01	5.83E+01	1.33E+01
2.88E+01	5.60E+01	1.52E+01
2.65E+01	6.01E+01	1.34E+01
2.55E+01	6.01E+01	1.44E+01
2.25E+01	6.35E+01	1.39E+01
2.57E+01	6.26E+01	1.17E+01
2.64E+01	6.01E+01	1.35E+01
2.50E+01	6.01E+01	1.49E+01
2.39E+01	6.00E+01	1.61E+01
2.11E+01	6.33E+01	1.56E+01
2.44E+01	6.26E+01	1.30E+01
2.49E+01	6.01E+01	1.50E+01
2.54E+01	6.02E+01	1.44E+01
2.43E+01	6.02E+01	1.55E+01
2.14E+01	6.35E+01	1.50E+01
2.47E+01	6.29E+01	1.25E+01
2.52E+01	6.04E+01	1.44E+01
2.48E+01	6.02E+01	1.50E+01
2.37E+01	6.01E+01	1.62E+01
2.09E+01	6.35E+01	1.57E+01
2.41E+01	6.28E+01	1.30E+01
2.46E+01	6.03E+01	1.51E+01
2.52E+01	5.97E+01	1.51E+01
2.41E+01	5.97E+01	1.62E+01
2.12E+01	6.30E+01	1.57E+01
2.45E+01	6.24E+01	1.32E+01
2.50E+01	5.98E+01	1.52E+01
2.72E+01	6.07E+01	1.20E+01
2.62E+01	6.08E+01	1.30E+01
2.36E+01	6.38E+01	1.26E+01
2.64E+01	6.34E+01	1.02E+01
2.71E+01	6.08E+01	1.21E+01
2.59E+01	6.07E+01	1.34E+01
2.48E+01	6.06E+01	1.46E+01
2.23E+01	6.35E+01	1.42E+01
2.52E+01	6.33E+01	1.15E+01
2.57E+01	6.07E+01	1.36E+01
2.62E+01	6.09E+01	1.30E+01
2.51E+01	6.08E+01	1.41E+01
2.26E+01	6.37E+01	1.37E+01
2.55E+01	6.36E+01	1.10E+01
2.60E+01	6.10E+01	1.30E+01
2.57E+01	6.08E+01	1.35E+01
2.46E+01	6.07E+01	1.47E+01
2.21E+01	6.36E+01	1.43E+01
2.50E+01	6.35E+01	1.15E+01
2.55E+01	6.09E+01	1.36E+01
2.60E+01	6.04E+01	1.37E+01
2.49E+01	6.04E+01	1.47E+01
2.25E+01	6.32E+01	1.43E+01
2.53E+01	6.31E+01	1.16E+01
2.59E+01	6.04E+01	1.38E+01
2.42E+01	6.33E+01	1.25E+01
2.30E+01	6.36E+01	1.34E+01
2.06E+01	6.63E+01	1.31E+01
2.31E+01	6.62E+01	1.07E+01
2.39E+01	6.36E+01	1.25E+01
2.29E+01	6.30E+01	1.41E+01
2.17E+01	6.32E+01	1.52E+01
1.94E+01	6.57E+01	1.49E+01
2.20E+01	6.60E+01	1.21E+01
2.26E+01	6.33E+01	1.41E+01
2.32E+01	6.32E+01	1.36E+01
2.19E+01	6.34E+01	1.46E+01
1.96E+01	6.61E+01	1.43E+01
2.22E+01	6.62E+01	1.16E+01
2.29E+01	6.36E+01	1.36E+01
2.26E+01	6.31E+01	1.42E+01
2.14E+01	6.32E+01	1.53E+01
1.92E+01	6.58E+01	1.50E+01
2.18E+01	6.61E+01	1.21E+01
2.24E+01	6.34E+01	1.42E+01
2.30E+01	6.26E+01	1.44E+01
2.18E+01	6.29E+01	1.54E+01
1.95E+01	6.54E+01	1.51E+01
2.21E+01	6.55E+01	1.23E+01
2.27E+01	6.29E+01	1.44E+01
2.82E+01	5.72E+01	1.46E+01
2.69E+01	5.77E+01	1.54E+01
2.45E+01	6.04E+01	1.51E+01
2.73E+01	5.98E+01	1.29E+01
2.79E+01	5.74E+01	1.47E+01
2.66E+01	5.69E+01	1.65E+01
2.54E+01	5.72E+01	1.75E+01
2.30E+01	5.99E+01	1.71E+01
2.59E+01	5.94E+01	1.46E+01
2.64E+01	5.71E+01	1.65E+01
2.70E+01	5.71E+01	1.59E+01
2.57E+01	5.74E+01	1.68E+01
2.34E+01	6.01E+01	1.65E+01
2.62E+01	5.97E+01	1.41E+01
2.68E+01	5.73E+01	1.59E+01
2.64E+01	5.70E+01	1.67E+01
2.51E+01	5.73E+01	1.76E+01
2.28E+01	5.99E+01	1.73E+01
2.57E+01	5.96E+01	1.47E+01
2.62E+01	5.72E+01	1.67E+01
2.67E+01	5.66E+01	1.67E+01
2.55E+01	5.69E+01	1.76E+01
2.32E+01	5.95E+01	1.73E+01
2.61E+01	5.91E+01	1.49E+01
2.65E+01	5.67E+01	1.68E+01
3.39E+01	5.29E+01	1.33E+01
3.35E+01	5.22E+01	1.44E+01
2.99E+01	5.64E+01	1.37E+01
3.35E+01	5.48E+01	1.18E+01
3.41E+01	5.24E+01	1.35E+01
3.21E+01	5.30E+01	1.49E+01
3.16E+01	5.21E+01	1.63E+01
2.83E+01	5.62E+01	1.55E+01
3.19E+01	5.48E+01	1.33E+01
3.23E+01	5.26E+01	1.51E+01
3.25E+01	5.31E+01	1.44E+01
3.20E+01	5.23E+01	1.56E+01
2.87E+01	5.65E+01	1.49E+01
3.23E+01	5.50E+01	1.27E+01
3.27E+01	5.27E+01	1.45E+01
3.18E+01	5.33E+01	1.50E+01
3.12E+01	5.25E+01	1.63E+01
2.80E+01	5.65E+01	1.55E+01
3.17E+01	5.51E+01	1.33E+01
3.20E+01	5.28E+01	1.52E+01
3.23E+01	5.26E+01	1.52E+01
3.18E+01	5.18E+01	1.64E+01
2.84E+01	5.59E+01	1.57E+01
3.21E+01	5.44E+01	1.36E+01
3.25E+01	5.21E+01	1.54E+01
3.00E+01	5.64E+01	1.35E+01
2.93E+01	5.62E+01	1.45E+01
2.58E+01	6.01E+01	1.41E+01
2.91E+01	5.90E+01	1.18E+01
2.99E+01	5.65E+01	1.36E+01
2.84E+01	5.66E+01	1.50E+01
2.74E+01	5.63E+01	1.62E+01
2.42E+01	6.01E+01	1.57E+01
2.76E+01	5.92E+01	1.32E+01
2.82E+01	5.67E+01	1.51E+01
2.88E+01	5.67E+01	1.45E+01
2.78E+01	5.65E+01	1.56E+01
2.45E+01	6.03E+01	1.52E+01
2.79E+01	5.94E+01	1.26E+01
2.86E+01	5.69E+01	1.46E+01
2.81E+01	5.68E+01	1.51E+01
2.71E+01	5.66E+01	1.63E+01
2.39E+01	6.04E+01	1.58E+01
2.73E+01	5.95E+01	1.32E+01
2.79E+01	5.70E+01	1.51E+01
2.85E+01	5.63E+01	1.52E+01
2.76E+01	5.61E+01	1.63E+01
2.43E+01	5.98E+01	1.59E+01
2.78E+01	5.89E+01	1.34E+01
2.84E+01	5.63E+01	1.53E+01
3.06E+01	5.72E+01	1.22E+01
2.97E+01	5.70E+01	1.32E+01
2.67E+01	6.05E+01	1.28E+01
2.96E+01	6.00E+01	1.04E+01
3.04E+01	5.72E+01	1.23E+01
2.90E+01	5.74E+01	1.36E+01
2.81E+01	5.71E+01	1.48E+01
2.52E+01	6.04E+01	1.43E+01
2.83E+01	6.01E+01	1.16E+01
2.89E+01	5.74E+01	1.37E+01
2.93E+01	5.76E+01	1.31E+01
2.85E+01	5.73E+01	1.43E+01
2.56E+01	6.06E+01	1.38E+01
