3.22E+01	6.78E+01	4.38E-17
3.49E+01	6.34E+01	1.73E+00
2.88E+01	7.12E+01	1.00E-06
2.98E+01	7.02E+01	1.00E-06
4.49E+01	5.40E+01	1.17E+00
3.45E+01	6.55E+01	5.53E-15
3.42E+01	6.39E+01	1.85E+00
2.87E+01	7.13E+01	1.00E-06
3.05E+01	6.95E+01	1.56E-15
4.47E+01	5.42E+01	1.08E+00
3.41E+01	6.59E+01	1.65E-16
3.46E+01	6.39E+01	1.52E+00
2.87E+01	7.13E+01	1.00E-06
3.06E+01	6.94E+01	1.00E-06
4.47E+01	5.45E+01	8.12E-01
3.36E+01	6.64E+01	1.00E-06
3.46E+01	6.38E+01	1.64E+00
2.86E+01	7.14E+01	6.28E-18
3.02E+01	6.98E+01	1.00E-06
4.46E+01	5.47E+01	6.80E-01
3.46E+01	6.54E+01	5.06E-18
3.46E+01	6.34E+01	2.00E+00
2.94E+01	7.06E+01	1.00E-06
3.06E+01	6.94E+01	2.02E-15
4.47E+01	5.39E+01	1.33E+00
3.06E+01	6.94E+01	1.07E-16
3.04E+01	6.88E+01	7.57E-01
2.52E+01	7.48E+01	7.05E-16
2.61E+01	7.39E+01	4.09E-19
4.15E+01	5.84E+01	1.42E-01
3.00E+01	7.00E+01	2.50E-16
3.03E+01	6.89E+01	7.99E-01
2.55E+01	7.45E+01	1.11E-18
2.65E+01	7.35E+01	1.14E-15
4.16E+01	5.84E+01	6.94E-17
3.01E+01	6.99E+01	1.00E-06
2.94E+01	7.01E+01	4.69E-01
2.48E+01	7.52E+01	1.00E-06
2.68E+01	7.32E+01	1.00E-06
4.17E+01	5.83E+01	4.43E-19
2.98E+01	7.02E+01	1.00E-06
3.01E+01	6.92E+01	6.65E-01
2.54E+01	7.46E+01	1.77E-15
2.52E+01	7.48E+01	2.59E-15
4.16E+01	5.84E+01	8.04E-16
2.98E+01	7.02E+01	4.56E-15
3.04E+01	6.88E+01	8.76E-01
2.51E+01	7.49E+01	4.99E-15
2.72E+01	7.28E+01	1.00E-06
4.17E+01	5.82E+01	1.36E-01
3.20E+01	6.80E+01	5.42E-14
3.02E+01	6.98E+01	1.03E-15
2.67E+01	7.33E+01	1.19E-14
2.84E+01	7.16E+01	6.81E-18
4.20E+01	5.80E+01	1.00E-06
3.11E+01	6.89E+01	6.46E-14
2.96E+01	7.04E+01	6.66E-15
2.74E+01	7.26E+01	1.98E-16
2.90E+01	7.10E+01	3.59E-15
4.20E+01	5.80E+01	1.00E-06
3.15E+01	6.85E+01	8.56E-14
2.98E+01	7.02E+01	3.07E-15
2.79E+01	7.21E+01	1.00E-06
2.87E+01	7.13E+01	7.21E-16
4.19E+01	5.81E+01	7.84E-16
3.24E+01	6.76E+01	5.73E-15
2.97E+01	7.03E+01	5.08E-15
2.73E+01	7.27E+01	4.35E-15
2.86E+01	7.14E+01	2.33E-15
4.20E+01	5.80E+01	6.97E-19
3.11E+01	6.89E+01	3.07E-14
2.94E+01	7.06E+01	1.67E-15
2.76E+01	7.24E+01	1.90E-15
2.86E+01	7.14E+01	1.01E-16
4.14E+01	5.86E+01	1.94E-19
2.81E+01	7.19E+01	2.56E-17
2.52E+01	7.48E+01	1.00E-06
2.35E+01	7.65E+01	2.09E-14
2.48E+01	7.52E+01	1.56E-15
3.71E+01	6.29E+01	1.00E-06
2.80E+01	7.20E+01	1.93E-14
2.46E+01	7.54E+01	5.51E-16
2.37E+01	7.63E+01	6.27E-15
2.50E+01	7.50E+01	1.00E-06
3.65E+01	6.35E+01	1.00E-06
2.82E+01	7.18E+01	1.22E-14
2.46E+01	7.54E+01	7.37E-22
2.36E+01	7.64E+01	6.50E-15
2.49E+01	7.51E+01	1.00E-06
3.66E+01	6.34E+01	3.99E-16
2.80E+01	7.20E+01	3.54E-14
