
5.816824981726332888e-01	2.009477433418304371e-01	2.173697584855362741e-01	
5.537801329960071461e-01	2.427483929528674589e-01	2.034714740511253950e-01	
3.322292305477440588e-01	2.673568534909575023e-01	4.004139159612984389e-01	
5.093157285400952139e-01	2.230988439957105329e-01	2.675854274641942809e-01	
3.135330942055998271e-01	5.252659041267941920e-01	1.612010016676058977e-01	
4.703501520608003861e-01	3.109806135324538756e-01	2.186692344067457383e-01	
4.824636406101473485e-01	2.377301172682979302e-01	2.798062421215546380e-01	
3.891237605030863356e-01	3.198498598560607364e-01	2.910263796408528170e-01	
5.296250542151651475e-01	3.103233484204774850e-01	1.600515973643573953e-01	
5.938907774426099850e-01	2.295112487573053861e-01	1.765979738000846566e-01	
5.761607402539016265e-01	2.268148517968884559e-01	1.970244079492099454e-01	
5.019665083942200789e-01	2.767888641930691396e-01	2.212446274127108647e-01	
3.392281151948766116e-01	4.016291918023388030e-01	2.591426930027845854e-01	
5.452842022535684396e-01	3.317352128963632074e-01	1.229805848500683529e-01	
5.375393805597816765e-01	1.574592733786788212e-01	3.050013460615395022e-01	
4.065145558718417651e-01	2.975041512495937845e-01	2.959812928785643948e-01	
4.098382679190978872e-01	3.970420242636600316e-01	1.931197078172421644e-01	
5.668370201529224772e-01	2.646632610463526269e-01	1.684997188007248126e-01	
6.315350385331117700e-01	2.313229977067278453e-01	1.371419637601603014e-01	
4.623579258174938533e-01	2.072520360889116842e-01	3.303900380935944625e-01	
4.751915720568805068e-01	2.640549690560822782e-01	2.607534588870372705e-01	
3.208151535664292564e-01	4.738988073072620821e-01	2.052860391263086615e-01	
6.429605277858317924e-01	1.761159815781730698e-01	1.809234906359951378e-01	
3.336809086467308338e-01	3.014518877391628715e-01	3.648672036141063502e-01	
3.530182696758564220e-01	3.516785433094321012e-01	2.953031870147113658e-01	
4.201419204375002048e-01	5.059701043145409249e-01	7.388797524795881477e-02	
5.954409822338153635e-01	2.187706452872548168e-01	1.857883724789298752e-01	
4.082387689072567438e-01	2.716489882635824693e-01	3.201122428291607314e-01	
3.249157184276269539e-01	3.623271309668031348e-01	3.127571506055698003e-01	
