
1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
8.821724567564654951e-01	0.000000000000000000e+00	1.178275432435346021e-01	
6.442338116350004862e-01	0.000000000000000000e+00	3.557661883649994583e-01	
9.920657938033337064e-01	0.000000000000000000e+00	7.934206196666298769e-03	
6.067753759697653848e-01	2.765270822102589010e-01	1.166975418199757975e-01	
8.823180657671294558e-01	0.000000000000000000e+00	1.176819342328706275e-01	
9.875866632120191557e-01	0.000000000000000000e+00	1.241333678798085642e-02	
7.201136671202059691e-01	1.578803171978077416e-02	2.640983011600133157e-01	
1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
9.707571753760128042e-01	0.000000000000000000e+00	2.924282462398714727e-02	
9.878457769685590195e-01	0.000000000000000000e+00	1.215422303144098569e-02	
9.364884450087831436e-01	1.058703699118534840e-02	5.292451800003152712e-02	
6.426367173775699992e-01	6.743023743986424623e-02	2.899330451825658517e-01	
9.899277061869595773e-01	1.007229381304044005e-02	0.000000000000000000e+00	
1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
6.473269911639474294e-01	0.000000000000000000e+00	3.526730088360525706e-01	
6.898142814324443872e-01	2.963524901724875482e-01	1.383322839506806803e-02	
9.730775908885306302e-01	0.000000000000000000e+00	2.692240911146945304e-02	
1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
8.916872505952049277e-01	0.000000000000000000e+00	1.083127494047951556e-01	
9.953761986985134591e-01	0.000000000000000000e+00	4.623801301486638905e-03	
5.992100027372401216e-01	3.795335954369679632e-01	2.125640182579188395e-02	
9.437098273888163691e-01	0.000000000000000000e+00	5.629017261118358234e-02	
6.401625165332616163e-01	0.000000000000000000e+00	3.598374834667383837e-01	
6.488128722912318569e-01	4.032549775750991772e-02	3.108616299512583225e-01	
7.748740427517092355e-01	2.251259572482907922e-01	0.000000000000000000e+00	
9.985154233521658096e-01	0.000000000000000000e+00	1.484576647834153981e-03	
7.976100898853815124e-01	2.023899101146184876e-01	0.000000000000000000e+00	
6.647291110505056944e-01	5.965881538373898766e-04	3.346743007956570204e-01	
9.926588265184298487e-01	6.189936845082687038e-03	1.151236636487556596e-03	
9.423859942306358484e-01	0.000000000000000000e+00	5.761400576936410306e-02	
9.644737339910608442e-01	3.552626600893912107e-02	0.000000000000000000e+00	
8.904724893516637874e-01	0.000000000000000000e+00	1.095275106483362126e-01	
7.876292035514649292e-01	0.000000000000000000e+00	2.123707964485351540e-01	
8.917308829222094779e-01	0.000000000000000000e+00	1.082691170777903833e-01	
9.836156562740628884e-01	0.000000000000000000e+00	1.638434372593705265e-02	
8.574510450702225173e-01	0.000000000000000000e+00	1.425489549297774550e-01	
6.512887572975991635e-01	0.000000000000000000e+00	3.487112427024008920e-01	
1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
5.128386599513230504e-01	6.484291212272100258e-02	4.223184279259560858e-01	
6.617223249603018109e-01	3.372653545167880185e-01	1.012320522910148055e-03	
8.792044349562796457e-01	0.000000000000000000e+00	1.207955650437202988e-01	
6.582904328676874028e-01	2.643987678677059416e-01	7.731079926460658613e-02	
6.233065797250891826e-01	3.019536363447762883e-01	7.473978393013455679e-02	
1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
9.800769508320259504e-01	0.000000000000000000e+00	1.992304916797410855e-02	
6.980080063160117865e-01	0.000000000000000000e+00	3.019919936839882690e-01	
9.476431890114167533e-01	0.000000000000000000e+00	5.235681098858324667e-02	
9.011403102033778145e-01	0.000000000000000000e+00	9.885968979662226874e-02	
9.794795544687996403e-01	0.000000000000000000e+00	2.052044553120047077e-02	
8.828281630828007653e-01	0.000000000000000000e+00	1.171718369171991653e-01	
9.957996925333997273e-01	0.000000000000000000e+00	4.200307466600283930e-03	
9.952775839056305918e-01	4.722416094369351856e-03	0.000000000000000000e+00	
1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
9.701435587136358896e-01	2.985644128636400635e-02	0.000000000000000000e+00	
9.339922855488471676e-01	9.181129184823817388e-03	5.682658526632887452e-02	
9.655399806277961128e-01	0.000000000000000000e+00	3.446001937220376232e-02	
9.181172798939112312e-01	1.814466110073371247e-02	6.373805900535510494e-02	
9.791929497609037636e-01	2.080705023909628845e-02	0.000000000000000000e+00	
1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
9.884711208831812312e-01	0.000000000000000000e+00	1.152887911681873233e-02	
5.865971627949733147e-01	0.000000000000000000e+00	4.134028372050266853e-01	
8.699158459684186440e-01	8.522014105337850920e-02	4.486401297820293704e-02	
9.137243751972862205e-01	0.000000000000000000e+00	8.627562480271379342e-02	
8.995552740039737261e-01	0.000000000000000000e+00	1.004447259960262046e-01	
9.232962557190901309e-01	0.000000000000000000e+00	7.670374428090982744e-02	
5.753199498333669837e-01	6.793264949186879082e-04	4.240007236717142636e-01	
2.651039294887875819e-01	2.935137056147455459e-01	4.413823648964668167e-01	
9.853483711415547130e-01	8.598889421643742675e-03	6.052739436801562491e-03	
7.785937531532263201e-01	2.726262202938831494e-02	1.941436248173853962e-01	
7.256411901699694189e-01	0.000000000000000000e+00	2.743588098300306921e-01	
9.889086485183921083e-01	0.000000000000000000e+00	1.109135148160793165e-02	
9.671124759125189208e-01	0.000000000000000000e+00	3.288752408748107231e-02	
9.873623585755602061e-01	0.000000000000000000e+00	1.263764142443989970e-02	
7.980407534486179122e-01	1.997307125494930391e-01	2.228534001889034399e-03	
4.627034659144598217e-01	0.000000000000000000e+00	5.372965340855402339e-01	
9.001720242655069093e-01	9.982797573449307682e-02	0.000000000000000000e+00	
9.139400533800715598e-01	0.000000000000000000e+00	8.605994661992855121e-02	
9.417767002747764460e-01	0.000000000000000000e+00	5.822329972522346381e-02	
1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
7.910497605693874723e-01	2.089502394306126110e-01	0.000000000000000000e+00	
7.867587686003990610e-01	3.807632698763575158e-02	1.751649044119651943e-01	
9.240106745151430712e-01	2.006447705640899623e-02	5.592484842844800547e-02	
9.150031936208169459e-01	5.310322639188338328e-02	3.189357998729964311e-02	
7.266624350980135372e-01	3.889753274314158848e-02	2.344400321588449854e-01	
8.242069910919015419e-01	1.524376551849411232e-01	2.335535372315731759e-02	
9.710565328571320043e-01	2.497388584954299967e-02	3.969581293324980428e-03	
1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
7.914983154488708372e-01	0.000000000000000000e+00	2.085016845511291350e-01	
9.934478002552179499e-01	6.552199744782152488e-03	0.000000000000000000e+00	
6.531353830041403130e-01	3.468646169958596315e-01	0.000000000000000000e+00	
9.417852428005534238e-01	0.000000000000000000e+00	5.821475719944656929e-02	
5.530868049191125513e-01	5.564357844315554608e-02	3.912696166377317986e-01	
8.144851161561937891e-01	1.855148838438062664e-01	0.000000000000000000e+00	
6.395410509586813008e-01	0.000000000000000000e+00	3.604589490413187547e-01	
9.222721227552925782e-01	0.000000000000000000e+00	7.772787724470753279e-02	
7.991967911430717386e-01	1.075718885710447020e-01	9.323132028588353160e-02	
9.990563476002652932e-01	0.000000000000000000e+00	9.436523997346826483e-04	
6.070446082710073687e-01	3.929553917289926313e-01	0.000000000000000000e+00	
9.733772621055328811e-01	0.000000000000000000e+00	2.662273789446725769e-02	
9.732791474227417972e-01	1.312609711673285752e-02	1.359475546052534012e-02	
1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
9.734678731768273696e-01	0.000000000000000000e+00	2.653212682317261997e-02	
9.552892569233752962e-01	0.000000000000000000e+00	4.471074307662460667e-02	
1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
9.995918113273017935e-01	0.000000000000000000e+00	4.081886726983249706e-04	
8.829192841316195750e-01	1.093213866145521240e-01	7.759329253828339996e-03	
8.942805222121695818e-01	0.000000000000000000e+00	1.057194777878304737e-01	
9.664811383740981032e-01	0.000000000000000000e+00	3.351886162590191759e-02	
6.163413209111939794e-01	3.836586790888059650e-01	0.000000000000000000e+00	
9.901424289814094726e-01	0.000000000000000000e+00	9.857571018590485790e-03	
7.384840762669709902e-01	7.086862164922317318e-03	2.544290615681066847e-01	
1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
9.938973845623809700e-01	0.000000000000000000e+00	6.102615437619100282e-03	
9.129471760772517319e-01	0.000000000000000000e+00	8.705282392274833747e-02	
9.939557560618924592e-01	0.000000000000000000e+00	6.044243938107585895e-03	
9.921959486800696615e-01	0.000000000000000000e+00	7.804051319930263922e-03	
5.191887350233628240e-01	0.000000000000000000e+00	4.808112649766370095e-01	
9.464929666150445620e-01	2.365457290879376118e-02	2.985246047616164217e-02	
8.106812119599501321e-01	3.627984051051456882e-02	1.530389475295353685e-01	
9.262904518364020179e-01	0.000000000000000000e+00	7.370954816359802375e-02	
9.213483553016738048e-01	0.000000000000000000e+00	7.865164469832615357e-02	
6.975550238416733384e-01	0.000000000000000000e+00	3.024449761583267171e-01	
7.261085190081116858e-01	2.738914809918883142e-01	0.000000000000000000e+00	
1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
8.849900203548328737e-01	0.000000000000000000e+00	1.150099796451670153e-01	
8.303668342277900072e-01	1.781750488745239560e-04	1.694549907233353636e-01	
6.207185556055323516e-01	0.000000000000000000e+00	3.792814443944675928e-01	
8.761953174213347184e-01	4.430296161642061775e-02	7.950172096224461527e-02	
6.983228453703926863e-01	9.672554958492321844e-03	2.920045996711150282e-01	
9.225531236482643616e-01	5.706073898740400552e-02	2.038613736433158782e-02	
8.810972806633925458e-01	0.000000000000000000e+00	1.189027193366074542e-01	
9.848634089596767227e-01	6.798308747347219134e-03	8.338282292976053819e-03	
9.137269113075733307e-01	0.000000000000000000e+00	8.627308869242657219e-02	
1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
9.989515937897044395e-01	0.000000000000000000e+00	1.048406210295581937e-03	
1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
4.648923521869662845e-01	4.258281573582163582e-03	5.308493662394515589e-01	
8.958853602671477123e-01	0.000000000000000000e+00	1.041146397328522877e-01	
4.934509819968158073e-01	1.820664951668991491e-02	4.883423684864944270e-01	
1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
9.846326877378089870e-01	0.000000000000000000e+00	1.536731226219102166e-02	
7.999668170140017409e-01	0.000000000000000000e+00	2.000331829859982313e-01	
7.596419486353371830e-01	0.000000000000000000e+00	2.403580513646628725e-01	
9.745568820452323866e-01	0.000000000000000000e+00	2.544311795476748503e-02	
8.492828848064241098e-01	6.183509714303520033e-02	8.888201805054075921e-02	
9.958502615697519822e-01	0.000000000000000000e+00	4.149738430248068113e-03	
7.180388645796138558e-01	0.000000000000000000e+00	2.819611354203860332e-01	
9.587730232669501307e-01	7.130989821962247519e-04	4.051387775085350806e-02	
9.041923352890564036e-01	0.000000000000000000e+00	9.580766471094356862e-02	
1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
5.770216962085260581e-01	6.756898905991229332e-02	3.554093147315616763e-01	
1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
7.425545049913132578e-01	2.153702070222139886e-01	4.207528798647285073e-02	
8.413693129210048083e-01	1.586306870789951362e-01	0.000000000000000000e+00	
