
1.437948105186048764e-01	2.550452500543834433e-01	6.011599394270117358e-01	
1.339566691634917206e-01	3.480961342602666986e-01	5.179471965762415531e-01	
1.571451606618566865e-01	1.569429606591983273e-01	6.859118786789450972e-01	
8.523531316814454695e-02	1.837954560180668495e-01	7.309692308137885064e-01	
7.091897251326986784e-02	8.428773650044713017e-01	8.620366248225876105e-02	
1.247690353878190689e-01	7.439643944148534027e-01	1.312665701973275700e-01	
4.006017290596892988e-02	2.880491725167951267e-01	6.718906545772359573e-01	
2.884613690854821444e-01	5.713835749849930368e-01	1.401550559295247633e-01	
4.873621021503093953e-02	7.798292589676830699e-01	1.714345308172860183e-01	
1.620467450498189466e-01	2.727392125222276031e-01	5.652140424279534781e-01	
2.738173101374616891e-01	1.599796801052027484e-01	5.662030097573356180e-01	
1.862860600193268212e-01	2.762151424805331379e-01	5.374987975001400686e-01	
2.499701567292754445e-01	6.460261990624027728e-01	1.040036442083218104e-01	
1.365801441841153485e-01	7.764983757408024934e-01	8.692148007508217200e-02	
7.120216961786705878e-02	1.125016054765630713e-01	8.162962249055698560e-01	
3.398954916170250917e-01	5.441886519603411632e-01	1.159158564226337867e-01	
1.119373111156443390e-01	2.054980026125848847e-01	6.825646862717708041e-01	
1.281952746478510208e-01	3.821879604353505822e-01	4.896167649167983971e-01	
2.101436244628625549e-01	6.915029589433282498e-01	9.835341659380913981e-02	
8.710230573423775879e-02	2.426066335319537193e-01	6.702910607338086191e-01	
5.102354684894027520e-02	2.345507284484544541e-01	7.144257247026052360e-01	
8.561608443773191524e-02	2.123167367512444337e-01	7.020671788110235401e-01	
2.301441344693538338e-01	2.130661141889149679e-01	5.567897513417311428e-01	
8.630707656054527332e-02	2.142590183014961847e-01	6.994339051379586669e-01	
1.782072891741132425e-01	6.975406598863578278e-01	1.242520509395289158e-01	
1.256144490026422367e-01	8.392752545798093378e-01	3.511029641754840475e-02	
1.345318415369281817e-01	2.076269443251076152e-01	6.578412141379641476e-01	
1.259343643765873100e-01	1.408168496109487300e-01	7.332487860124640155e-01	
1.200389009173891269e-01	7.538373607883350758e-01	1.261237382942758667e-01	
