
1.841686630909426248e-01	3.761928588901332637e-01	4.396384780189240282e-01	
2.324536943347380868e-01	4.311705622301152396e-01	3.363757434351467013e-01	
1.167469609336970887e-01	3.968180968906858119e-01	4.864349421756171132e-01	
1.676248078607547598e-01	3.707492357258522775e-01	4.616259564133928794e-01	
1.110568216455139201e-01	7.161639365214204078e-01	1.727792418330656443e-01	
1.488121225324328389e-01	5.850503964083688668e-01	2.661374810591984330e-01	
1.028804940722873734e-01	4.148222023257890356e-01	4.822973036019235771e-01	
2.031414994634752613e-01	5.242611163282195896e-01	2.725973842083051490e-01	
1.724464941521670625e-01	5.713589118505515430e-01	2.561945939972814501e-01	
2.172811763972646582e-01	4.562954010663016757e-01	3.264234225364336939e-01	
2.407006684160409027e-01	3.532946317647998602e-01	4.060046998191592094e-01	
1.706001642620831593e-01	4.875622901817593946e-01	3.418375455561573628e-01	
1.964080870873725626e-01	6.190639366770747110e-01	1.845279762355527542e-01	
2.192814242949887860e-01	5.908187830368756277e-01	1.898997926681356974e-01	
1.207375307698065059e-01	2.735359599042335166e-01	6.057265093259600608e-01	
2.833689640447168423e-01	5.070810429626638749e-01	2.095499929926192551e-01	
1.868384505843128929e-01	3.674059665793222296e-01	4.457555828363647388e-01	
1.514040922145502011e-01	5.491510952332318007e-01	2.994448125522179982e-01	
2.466419995927897624e-01	5.415866157175447393e-01	2.117713846896656094e-01	
1.045890631027361212e-01	3.819196375017535616e-01	5.134912993955103033e-01	
9.999803160280110181e-02	4.136782698667280656e-01	4.863236985304709159e-01	
1.014170631825426078e-01	4.752367731282663987e-01	4.233461636891909796e-01	
3.840323389162494938e-01	3.106279774370909741e-01	3.053396836466595321e-01	
1.281817539198004396e-01	4.446326573037856500e-01	4.271855887764139381e-01	
1.579958390132905621e-01	6.132904919035726543e-01	2.287136690831367836e-01	
1.735703705606214120e-01	7.240752328905407653e-01	1.023543965488379337e-01	
2.219516804008795363e-01	3.325700557396404911e-01	4.454782638594800281e-01	
1.687653412457465196e-01	2.704191833196322725e-01	5.608154754346212911e-01	
7.216745669660516727e-02	6.610273175713342608e-01	2.668052257320605025e-01	
1.236681472803525667e-01	6.764582043816669277e-01	1.998736483379804918e-01	
1.843123291666891594e-01	5.004273934112046796e-01	3.152602774221061055e-01	
5.032775759535448867e-02	6.065854405587407516e-01	3.430868018459047875e-01	
1.831647241263377468e-01	5.576215333330322155e-01	2.592137425406300655e-01	
1.737104540414288190e-01	3.300201003482441386e-01	4.962694456103270979e-01	
6.897956722470555135e-02	4.179314438030898304e-01	5.130889889722045627e-01	
8.524596876309779858e-02	4.225484828439277640e-01	4.922055483929744790e-01	
3.135298273793326596e-01	3.869119685184316260e-01	2.995582041022357700e-01	
4.830741683613445914e-01	4.371492720012088440e-01	7.977655963744646750e-02	
2.433455725874692221e-01	3.679282104110640494e-01	3.887262170014667562e-01	
1.139900995869818079e-01	6.271530644025743451e-01	2.588568360104437915e-01	
1.161588921890668591e-01	5.045105664575408877e-01	3.793305413533922810e-01	
1.707929343501087827e-01	5.774463102819968885e-01	2.517607553678943844e-01	
2.088147904931086374e-01	3.207127639252328466e-01	4.704724455816585715e-01	
3.026662256828490175e-02	4.185795059386900885e-01	5.511538714930249716e-01	
1.329811683121299160e-01	3.860529835456917858e-01	4.809658481421782428e-01	
1.527274134253421289e-01	5.389803659400789204e-01	3.082922206345791172e-01	
