1.76E-01	4.02E-01	4.21E-01	
1.29E-01	4.38E-01	4.33E-01
9.81E-02	3.71E-01	5.31E-01
1.08E-01	5.37E-01	3.54E-01
2.07E-01	2.70E-01	5.23E-01
9.39E-02	4.49E-01	4.57E-01
1.81E-01	3.90E-01	4.29E-01
2.48E-01	3.37E-01	4.15E-01
1.25E-01	3.45E-01	5.30E-01
1.80E-01	4.48E-01	3.72E-01
1.94E-01	4.16E-01	3.90E-01
1.44E-01	3.03E-01	5.53E-01
2.18E-01	3.89E-01	3.92E-01
1.20E-01	4.08E-01	4.72E-01
9.58E-02	5.05E-01	3.99E-01
1.65E-01	5.40E-01	2.95E-01
1.17E-01	4.18E-01	4.66E-01
1.68E-01	2.76E-01	5.56E-01
1.11E-01	4.58E-01	4.31E-01
1.30E-01	4.24E-01	4.46E-01
9.17E-02	3.83E-01	5.25E-01
2.24E-01	3.61E-01	4.14E-01
1.77E-01	3.46E-01	4.77E-01
1.48E-01	4.09E-01	4.42E-01
6.70E-02	4.00E-01	5.33E-01
5.46E-02	3.64E-01	5.81E-01
1.13E-01	4.44E-01	4.43E-01
1.71E-01	4.34E-01	3.95E-01
1.53E-01	3.40E-01	5.07E-01
1.90E-01	4.37E-01	3.73E-01
9.35E-02	4.42E-01	4.65E-01
7.85E-02	4.14E-01	5.07E-01
2.03E-01	3.24E-01	4.73E-01
2.86E-01	2.29E-01	4.86E-01
2.05E-01	3.30E-01	4.64E-01
6.68E-02	4.27E-01	5.06E-01
2.53E-01	4.14E-01	3.33E-01
2.02E-01	4.65E-01	3.33E-01
1.40E-01	3.73E-01	4.87E-01
2.40E-01	4.99E-01	2.61E-01
1.98E-01	3.25E-01	4.76E-01
1.79E-01	2.87E-01	5.34E-01
1.39E-01	4.70E-01	3.91E-01
1.46E-01	3.27E-01	5.26E-01
1.87E-01	3.32E-01	4.82E-01
1.84E-01	3.22E-01	4.94E-01
1.26E-01	3.99E-01	4.75E-01
1.16E-01	3.84E-01	5.00E-01
2.21E-01	3.14E-01	4.65E-01
1.40E-01	3.59E-01	5.01E-01
2.17E-01	4.17E-01	3.66E-01
2.83E-01	2.88E-01	4.29E-01
2.02E-01	3.71E-01	4.27E-01
2.52E-01	2.44E-01	5.04E-01
1.11E-01	3.24E-01	5.65E-01
1.05E-01	4.66E-01	4.29E-01
1.36E-01	3.68E-01	4.96E-01
1.24E-01	3.58E-01	5.18E-01
1.47E-01	3.32E-01	5.21E-01
2.55E-01	2.36E-01	5.09E-01
2.55E-01	2.98E-01	4.48E-01
1.16E-01	4.97E-01	3.87E-01
3.14E-01	3.13E-01	3.72E-01
1.83E-01	3.82E-01	4.35E-01
1.38E-01	4.55E-01	4.07E-01
2.06E-01	3.73E-01	4.20E-01
