1.86E-01	7.21E-01	9.31E-02	
7.56E-02	7.50E-01	1.75E-01
0.00E+00	7.63E-01	2.37E-01
0.00E+00	9.55E-01	4.50E-02
3.12E-02	7.43E-01	2.26E-01
4.31E-02	7.63E-01	1.93E-01
5.23E-02	7.42E-01	2.06E-01
2.42E-01	6.72E-01	8.67E-02
3.74E-02	7.86E-01	1.76E-01
0.00E+00	8.53E-01	1.47E-01
1.16E-02	7.84E-01	2.05E-01
0.00E+00	7.76E-01	2.24E-01
7.61E-03	9.22E-01	7.00E-02
0.00E+00	7.23E-01	2.77E-01
1.42E-02	7.88E-01	1.98E-01
1.27E-02	9.56E-01	3.15E-02
3.85E-02	7.16E-01	2.45E-01
2.07E-02	6.46E-01	3.33E-01
0.00E+00	1.00E+00	0.00E+00
9.66E-03	8.99E-01	9.12E-02
0.00E+00	7.61E-01	2.39E-01
2.65E-01	6.78E-01	5.65E-02
1.67E-03	8.21E-01	1.78E-01
2.44E-02	7.49E-01	2.27E-01
1.17E-02	6.53E-01	3.35E-01
0.00E+00	7.36E-01	2.64E-01
0.00E+00	9.03E-01	9.74E-02
3.77E-02	8.39E-01	1.23E-01
2.64E-03	7.00E-01	2.98E-01
0.00E+00	9.57E-01	4.25E-02
0.00E+00	8.57E-01	1.43E-01
3.56E-02	6.29E-01	3.35E-01
0.00E+00	7.45E-01	2.55E-01
3.37E-01	6.41E-01	2.20E-02
8.63E-02	7.88E-01	1.26E-01
1.58E-02	7.05E-01	2.79E-01
1.26E-01	7.74E-01	1.01E-01
6.18E-03	9.53E-01	4.09E-02
2.42E-02	7.22E-01	2.54E-01
2.53E-01	7.18E-01	2.94E-02
3.53E-02	9.12E-01	5.31E-02
9.10E-02	5.82E-01	3.27E-01
0.00E+00	9.04E-01	9.58E-02
1.13E-02	8.02E-01	1.87E-01
5.86E-02	8.44E-01	9.74E-02
0.00E+00	7.04E-01	2.96E-01
1.50E-02	7.52E-01	2.34E-01
8.14E-02	6.35E-01	2.84E-01
3.20E-02	6.70E-01	2.98E-01
1.96E-02	7.01E-01	2.79E-01
1.92E-01	7.71E-01	3.66E-02
0.00E+00	7.37E-01	2.63E-01
5.15E-02	9.03E-01	4.55E-02
1.37E-01	6.95E-01	1.68E-01
0.00E+00	6.40E-01	3.60E-01
6.94E-02	6.76E-01	2.55E-01
5.27E-02	7.03E-01	2.44E-01
0.00E+00	7.31E-01	2.69E-01
2.51E-02	6.61E-01	3.14E-01
0.00E+00	6.67E-01	3.33E-01
3.03E-01	6.78E-01	1.87E-02
0.00E+00	7.88E-01	2.12E-01
3.24E-01	5.97E-01	7.99E-02
1.40E-02	8.24E-01	1.62E-01
2.51E-02	7.04E-01	2.71E-01
1.57E-01	7.70E-01	7.30E-02
3.71E-02	8.28E-01	1.35E-01
6.18E-03	7.20E-01	2.73E-01
0.00E+00	7.91E-01	2.09E-01
1.14E-02	8.77E-01	1.12E-01
2.81E-02	6.26E-01	3.46E-01
8.92E-02	7.34E-01	1.77E-01
0.00E+00	7.17E-01	2.83E-01
0.00E+00	8.50E-01	1.50E-01
0.00E+00	9.07E-01	9.30E-02
2.50E-02	9.04E-01	7.11E-02
5.81E-03	8.21E-01	1.73E-01
2.99E-02	7.47E-01	2.24E-01
1.04E-02	9.52E-01	3.72E-02
0.00E+00	6.91E-01	3.09E-01
0.00E+00	7.16E-01	2.84E-01
0.00E+00	6.90E-01	3.10E-01
4.30E-03	7.06E-01	2.90E-01
0.00E+00	6.76E-01	3.24E-01
7.43E-03	7.33E-01	2.60E-01
2.40E-02	8.87E-01	8.89E-02
3.57E-02	7.43E-01	2.21E-01
6.75E-02	8.38E-01	9.45E-02
1.36E-01	8.08E-01	5.66E-02
2.27E-02	6.61E-01	3.16E-01
0.00E+00	8.13E-01	1.87E-01
3.89E-02	7.59E-01	2.02E-01
2.57E-02	6.64E-01	3.10E-01
1.55E-01	7.21E-01	1.24E-01
1.06E-02	7.59E-01	2.31E-01
9.64E-02	6.44E-01	2.60E-01
1.17E-01	8.52E-01	3.14E-02
0.00E+00	7.56E-01	2.44E-01
2.67E-02	8.48E-01	1.25E-01
0.00E+00	8.14E-01	1.86E-01
2.98E-02	6.58E-01	3.12E-01
0.00E+00	7.39E-01	2.61E-01
1.76E-02	8.94E-01	8.83E-02
4.10E-02	7.18E-01	2.41E-01
6.43E-02	7.62E-01	1.73E-01
2.58E-02	7.58E-01	2.17E-01
3.81E-02	7.94E-01	1.68E-01
3.96E-01	5.98E-01	6.44E-03
2.02E-02	9.68E-01	1.21E-02
2.76E-02	7.47E-01	2.25E-01
0.00E+00	7.65E-01	2.35E-01
1.52E-01	7.54E-01	9.44E-02
4.90E-02	7.49E-01	2.02E-01
3.06E-03	8.98E-01	9.85E-02
1.35E-01	7.12E-01	1.53E-01
4.76E-03	7.63E-01	2.32E-01
1.37E-01	8.06E-01	5.76E-02
4.55E-02	7.01E-01	2.54E-01
0.00E+00	7.22E-01	2.78E-01
2.22E-03	9.63E-01	3.52E-02
3.18E-02	6.24E-01	3.44E-01
1.96E-02	8.89E-01	9.16E-02
2.34E-04	7.40E-01	2.59E-01
6.02E-02	8.92E-01	4.78E-02
1.44E-02	9.13E-01	7.22E-02
1.56E-02	9.01E-01	8.32E-02
0.00E+00	8.21E-01	1.79E-01
5.01E-02	7.55E-01	1.95E-01
0.00E+00	8.90E-01	1.10E-01
2.07E-03	6.88E-01	3.10E-01
3.08E-03	7.24E-01	2.73E-01
6.87E-03	9.79E-01	1.37E-02
4.46E-02	5.80E-01	3.75E-01
0.00E+00	6.53E-01	3.47E-01
0.00E+00	8.11E-01	1.89E-01
1.16E-01	8.20E-01	6.41E-02
0.00E+00	7.20E-01	2.80E-01
4.14E-02	7.46E-01	2.12E-01
0.00E+00	7.63E-01	2.37E-01
2.58E-01	6.54E-01	8.77E-02
6.78E-02	6.38E-01	2.95E-01
2.02E-02	9.17E-01	6.26E-02
8.43E-02	7.38E-01	1.78E-01
1.35E-01	7.96E-01	6.87E-02
1.80E-01	8.20E-01	0.00E+00
0.00E+00	8.57E-01	1.43E-01
1.16E-01	7.15E-01	1.69E-01
3.41E-03	8.58E-01	1.39E-01
0.00E+00	6.64E-01	3.36E-01
2.02E-02	9.03E-01	7.68E-02
4.54E-02	8.17E-01	1.37E-01
0.00E+00	7.84E-01	2.16E-01
0.00E+00	7.40E-01	2.60E-01
5.93E-02	7.96E-01	1.44E-01
1.13E-01	7.64E-01	1.23E-01
4.61E-03	8.96E-01	9.95E-02
3.19E-02	9.61E-01	6.94E-03
2.95E-02	6.38E-01	3.33E-01
9.92E-02	7.93E-01	1.08E-01
7.47E-02	8.16E-01	1.09E-01
4.45E-03	8.75E-01	1.21E-01
1.48E-01	6.85E-01	1.66E-01
5.05E-01	5.05E-01	0.00E+00
0.00E+00	6.97E-01	3.03E-01
1.98E-02	8.84E-01	9.62E-02
8.90E-02	7.89E-01	1.22E-01
2.97E-02	9.07E-01	6.37E-02
1.20E-02	8.17E-01	1.71E-01
2.71E-02	6.54E-01	3.19E-01
2.10E-02	6.99E-01	2.80E-01
4.24E-02	7.87E-01	1.70E-01
2.20E-01	6.72E-01	1.07E-01
0.00E+00	6.74E-01	3.26E-01
0.00E+00	7.16E-01	2.84E-01
2.17E-02	6.41E-01	3.37E-01
1.48E-02	9.35E-01	5.05E-02
1.71E-01	6.72E-01	1.57E-01
8.90E-02	8.38E-01	7.27E-02
1.45E-01	8.55E-01	0.00E+00
1.29E-02	7.14E-01	2.73E-01
4.25E-01	5.48E-01	2.71E-02
0.00E+00	8.12E-01	1.88E-01
4.69E-02	8.46E-01	1.07E-01
