7.46E-01	2.47E-01	7.36E-03	
8.88E-01	5.95E-02	5.26E-02
9.63E-01	0.00E+00	3.73E-02
8.70E-01	0.00E+00	1.30E-01
9.79E-01	0.00E+00	2.10E-02
8.06E-01	0.00E+00	1.94E-01
9.62E-01	3.76E-02	0.00E+00
7.75E-01	2.24E-01	1.22E-03
7.85E-01	0.00E+00	2.15E-01
9.81E-01	0.00E+00	1.92E-02
9.08E-01	0.00E+00	9.25E-02
9.59E-01	2.16E-02	1.93E-02
9.44E-01	8.78E-03	4.69E-02
1.00E+00	0.00E+00	0.00E+00
9.80E-01	0.00E+00	1.96E-02
9.52E-01	0.00E+00	4.78E-02
9.95E-01	0.00E+00	4.55E-03
9.04E-01	3.00E-03	9.34E-02
6.25E-01	2.44E-02	3.51E-01
8.51E-01	0.00E+00	1.49E-01
9.64E-01	7.54E-03	2.88E-02
9.93E-01	0.00E+00	7.13E-03
8.39E-01	0.00E+00	1.61E-01
1.00E+00	0.00E+00	0.00E+00
9.38E-01	1.36E-02	4.82E-02
8.67E-01	4.70E-02	8.64E-02
9.75E-01	0.00E+00	2.53E-02
9.26E-01	0.00E+00	7.42E-02
9.90E-01	9.57E-03	0.00E+00
8.78E-01	0.00E+00	1.22E-01
6.32E-01	1.57E-01	2.11E-01
6.02E-01	3.90E-01	8.03E-03
8.52E-01	0.00E+00	1.48E-01
7.42E-01	1.38E-03	2.57E-01
8.62E-01	0.00E+00	1.38E-01
9.82E-01	6.43E-03	1.17E-02
9.65E-01	0.00E+00	3.46E-02
8.43E-01	0.00E+00	1.57E-01
9.87E-01	0.00E+00	1.33E-02
1.00E+00	0.00E+00	0.00E+00
8.63E-01	0.00E+00	1.37E-01
1.00E+00	0.00E+00	0.00E+00
8.46E-01	4.63E-02	1.07E-01
8.46E-01	1.29E-02	1.41E-01
8.95E-01	0.00E+00	1.05E-01
9.12E-01	7.76E-02	1.01E-02
1.00E+00	0.00E+00	0.00E+00
1.00E+00	0.00E+00	0.00E+00
9.87E-01	1.26E-02	0.00E+00
8.77E-01	1.05E-01	1.79E-02
