4.055173264640886122e-01,2.636085903116327511e-01,3.308740832242786367e-01
7.177075693577045223e-01,1.608116492768709993e-01,1.214807813654244922e-01
9.897541328051660814e-02,6.071211434909696836e-01,2.939034432285137499e-01
2.849523663476137281e-01,1.548620996057242516e-01,5.601855340466619371e-01
4.874502434635284986e-01,2.947673325234256847e-01,2.177824240130458444e-01
2.504097217972054978e-01,3.432816307990815274e-01,4.063086474037129747e-01
3.920899258830843892e-01,5.298512589598428635e-01,7.805881515707276119e-02
2.405095787238070715e-01,0.000000000000000000e+00,7.594904212761929285e-01
8.285413441167255311e-01,1.639369585288751874e-01,7.521697354399229513e-03
4.910808876499168918e-02,7.051684196924704606e-01,2.457234915425378086e-01
