3.796544000046619405e-01,2.426262709813410967e-01,3.777193290139969628e-01
8.319870408478847734e-01,0.000000000000000000e+00,1.680129591521152543e-01
4.450812547669412422e-02,6.948088119182593836e-01,2.606830626050465338e-01
1.355100259825420261e-01,2.078098716975608773e-01,6.566801023198970411e-01
5.255136972060499012e-01,2.283900794872853468e-01,2.460962233066647797e-01
1.663457712675620592e-01,3.890919408518831446e-01,4.445622878805547962e-01
4.794827152868284537e-01,4.803302095676341144e-01,4.018707514553741117e-02
0.000000000000000000e+00,8.823477770123294706e-02,9.117652222987671085e-01
9.589120088888458682e-01,0.000000000000000000e+00,4.108799111115410407e-02
9.106203933955392404e-03,8.037503426747441004e-01,1.871434533913004794e-01
