3.599973197013500714e-01,2.330267453605031069e-01,4.069759349381468216e-01
8.082921364843450585e-01,3.538457587029569112e-03,1.881694059286253828e-01
3.235212094525890397e-02,7.021143392449311627e-01,2.655335398098099819e-01
1.197062880035361654e-01,1.710396470291886128e-01,7.092540649672751663e-01
5.041473975898203008e-01,2.314447253285811246e-01,2.644078770815986301e-01
1.515779104022673129e-01,3.749963967032836631e-01,4.734256928944490239e-01
4.610735029219201753e-01,5.068997756980205827e-01,3.202672138005920738e-02
0.000000000000000000e+00,2.509892888674799746e-02,9.749010711132519713e-01
9.501651165409211730e-01,0.000000000000000000e+00,4.983488345907880618e-02
0.000000000000000000e+00,8.195180608953945844e-01,1.804819391046054711e-01
