3.793965737309829001e-01,2.670766319448094617e-01,3.535267943242076383e-01
8.449809935002187133e-01,1.603987430182061275e-02,1.389791321979607364e-01
3.633831726516804916e-02,6.533639124426229294e-01,3.102977702922089520e-01
1.308093297171676328e-01,2.776139762179746229e-01,5.915766940648576888e-01
5.283872414244860094e-01,2.349524568257746193e-01,2.366603017497393435e-01
1.618515477248414491e-01,4.080876763430684728e-01,4.300607759320901335e-01
4.813281904668487154e-01,4.298003362864775134e-01,8.887147324667377113e-02
0.000000000000000000e+00,2.079810602538840203e-01,7.920189397461160352e-01
9.801605973810214589e-01,0.000000000000000000e+00,1.983940261897853760e-02
4.405866388652030625e-04,7.406646992615684155e-01,2.588947140995664919e-01
