3.887353103541523192e-01,2.292397172552127771e-01,3.820249723906348760e-01
8.277901407078031015e-01,2.099858340073851304e-02,1.512112758914583577e-01
3.887066527367510904e-02,6.243303871268683913e-01,3.367989475994564441e-01
1.717235824592965865e-01,1.926786845416639526e-01,6.355977329990394331e-01
5.233279441529802289e-01,2.206745671978870282e-01,2.559974886491327428e-01
1.819082660713938759e-01,3.552913835309867152e-01,4.628003503976194088e-01
4.577470619051502987e-01,4.456991623927283874e-01,9.655377570212130001e-02
5.597384354048367400e-02,8.459965415693602997e-02,8.594265023025803307e-01
9.793872243862491445e-01,0.000000000000000000e+00,2.061277561375083126e-02
0.000000000000000000e+00,7.212610793310216817e-01,2.787389206689783183e-01
