3.651024215852673449e-01,1.991694776417543278e-01,4.357281007729783551e-01
8.263461578201801716e-01,7.111966550123754657e-03,1.665418756296961067e-01
2.944567051763988946e-02,5.878305632568869843e-01,3.827237662254731054e-01
1.173081084794608681e-01,1.495844810431389560e-01,7.331074104774001343e-01
5.135749614756257575e-01,1.970181163462009222e-01,2.894069221781733203e-01
1.508867997955777862e-01,3.174746341256516891e-01,5.316385660787705802e-01
4.702702125337572259e-01,4.244239093983608879e-01,1.053058780678819140e-01
0.000000000000000000e+00,2.979914733274805980e-02,9.702008526672519784e-01
9.820267345062125841e-01,0.000000000000000000e+00,1.797326549378744712e-02
0.000000000000000000e+00,6.823789501922931100e-01,3.176210498077068900e-01
