4.144317808260815639e-01,2.472459073909464566e-01,3.383223117829720072e-01
7.742537236054666261e-01,9.069012866240662440e-02,1.350561477321267356e-01
7.320651074828760096e-02,6.577980981308164665e-01,2.689953911208959325e-01
2.694822591624728703e-01,1.494465056185372565e-01,5.810712352189898455e-01
5.115016236734053479e-01,2.678932025803900108e-01,2.206051737462046136e-01
2.381274345860342201e-01,3.545798143251035484e-01,4.072927510888622038e-01
4.113145339597546468e-01,5.314965493374741445e-01,5.718891670277116701e-02
2.098308810421619097e-01,0.000000000000000000e+00,7.901691189578381458e-01
9.051064110301429988e-01,7.617809333654153303e-02,1.871549563331550634e-02
2.107860534159788218e-02,7.678553256140483452e-01,2.110660690443537657e-01
