3.906614059214949530e-01,2.352290312693106344e-01,3.741095628091943848e-01
7.953479138123041858e-01,0.000000000000000000e+00,2.046520861876958142e-01
7.593467482016920400e-02,6.970298022360901236e-01,2.270355229437407141e-01
1.686513258458153530e-01,2.006689460121564850e-01,6.306797281420282175e-01
5.230501942249121683e-01,2.202937322830086642e-01,2.566560734920791398e-01
1.923989222951419664e-01,3.853184799890351786e-01,4.222825977158228827e-01
4.751266578227610893e-01,4.763811915402342279e-01,4.849215063700468981e-02
3.826204722755458670e-02,8.053302057313707629e-02,8.812049321993082884e-01
9.048028609031480984e-01,0.000000000000000000e+00,9.519713909685187381e-02
3.930032644682816823e-02,8.089696291771275583e-01,1.517300443760443152e-01
