3.285102020352824725e-01,2.710885932352360417e-01,4.004012047294814858e-01
7.579254735390282827e-01,4.520622804943925238e-02,1.968682984115324996e-01
1.243479365464849121e-02,7.245139221972894950e-01,2.630512841480619479e-01
1.019771370329843468e-01,2.145171860058929236e-01,6.835056769611227434e-01
4.661886339758198328e-01,2.680105131979343969e-01,2.658008528262458259e-01
1.309590022936549525e-01,4.096320589904093867e-01,4.594089387159356330e-01
4.236419819946976029e-01,5.330528282965923959e-01,4.330518970871007761e-02
0.000000000000000000e+00,7.445673463871577136e-02,9.255432653612842842e-01
9.331945541570774161e-01,1.633982932793166896e-03,6.517146291012940185e-02
0.000000000000000000e+00,8.238189567765167309e-01,1.761810432234833246e-01
