3.660120577635319061e-01,2.831357199790640045e-01,3.508522222574040894e-01
8.257998701729016844e-01,1.740452147482336384e-02,1.567956083522750177e-01
2.074268098392343870e-02,7.603411266253495837e-01,2.189161923907270157e-01
1.245200718373932341e-01,2.530499524361065622e-01,6.224299757265001620e-01
5.116343305639083905e-01,2.653852313504476701e-01,2.229804380856439394e-01
1.505894185886791359e-01,4.406046223183008315e-01,4.088059590930200327e-01
4.608153642883773826e-01,5.294572768570440235e-01,9.727358854578567818e-03
0.000000000000000000e+00,1.330548468138396945e-01,8.669451531861602778e-01
9.680688930950150928e-01,0.000000000000000000e+00,3.193110690498495580e-02
0.000000000000000000e+00,8.627567392337163188e-01,1.372432607662836535e-01
