4.065452233886160394e-01,2.878519630003372187e-01,3.056028136110466864e-01
8.756201483571254274e-01,0.000000000000000000e+00,1.243798516428745865e-01
4.681865850573940779e-02,7.502097736412506324e-01,2.029715678530099321e-01
1.567109964414120094e-01,2.959737668659889742e-01,5.473152366925990719e-01
5.564832976693537825e-01,2.519944578575530891e-01,1.915222444730931006e-01
1.817420616673026956e-01,4.551348460719027988e-01,3.631230922607945333e-01
5.007881205900684973e-01,4.874781039565470042e-01,1.173377545338447243e-02
1.229000517904888477e-02,2.133067313292462130e-01,7.744032634917048519e-01
9.847863716527452960e-01,0.000000000000000000e+00,1.521362834725473699e-02
4.988998861372951829e-03,8.568739029762382220e-01,1.381370981623888661e-01
