2.726897559073720445e-01,3.062471985856648482e-01,4.210630455069631073e-01
6.073876698351114989e-01,2.583351576629309629e-02,3.667788143985954430e-01
2.354965590070393772e-02,8.343644136339117834e-01,1.420859304653843136e-01
9.644526765034124038e-02,2.585302107812151307e-01,6.450245215684435873e-01
3.794681567680138201e-01,2.938302126994927765e-01,3.267016305324934033e-01
1.171749940538190787e-01,4.751237173982591488e-01,4.077012885479217585e-01
3.438029179067559338e-01,5.928722304195405135e-01,6.332485167370353885e-02
0.000000000000000000e+00,1.131013696228015536e-01,8.868986303771984048e-01
7.180239560644954278e-01,0.000000000000000000e+00,2.819760439355045722e-01
0.000000000000000000e+00,9.624969887478447284e-01,3.750301125215530634e-02
