3.339054548627224950e-01,2.649765048210394047e-01,4.011180403162381558e-01
7.023905871439841686e-01,1.071901874709925775e-02,2.868903941089165910e-01
8.668878804750172751e-02,7.074919749928182400e-01,2.058192369596800464e-01
1.206306336019871278e-01,2.452641300865969765e-01,6.341052363114159096e-01
4.579514330422986834e-01,2.442514862896190686e-01,2.977970806680822480e-01
1.634839710895045484e-01,4.141148877901636993e-01,4.224011411203317246e-01
4.413373503751451543e-01,4.835733639112108628e-01,7.508928571364402449e-02
0.000000000000000000e+00,1.398281282537513770e-01,8.601718717462486508e-01
8.116106882487630347e-01,0.000000000000000000e+00,1.883893117512369098e-01
6.551344007488404952e-02,8.128685123210368513e-01,1.216180476040790437e-01
