2.751124436861232536e-01,2.382273602900962517e-01,4.866601960237804669e-01
6.093476386666228928e-01,8.807000542810820842e-02,3.025823559052688849e-01
2.693952824749217337e-02,6.082725896374616692e-01,3.647878821150461470e-01
9.810665141017160806e-02,1.604259980417187814e-01,7.414673505481096383e-01
3.822412948784047471e-01,2.524757272466969238e-01,3.652829778748983847e-01
1.197345487136930731e-01,3.398771877976582978e-01,5.403882634886486569e-01
3.481725200790554142e-01,4.863826951668884790e-01,1.654447847540560790e-01
0.000000000000000000e+00,2.205185647106598298e-02,9.779481435289339997e-01
7.441693360509138433e-01,7.217189963180217771e-02,1.836587643172839512e-01
1.836574586743325039e-03,7.092937953050216793e-01,2.888696301082350204e-01
