4.165779088314733314e-01,2.177229374649572446e-01,3.656991537035694240e-01
8.693364989222291950e-01,7.873583515742777665e-04,1.298761427261964918e-01
1.232455967141876246e-01,6.220229841388622560e-01,2.547314191469501332e-01
1.488239399238519278e-01,1.828968547576861059e-01,6.682792053184619663e-01
5.706553115861225933e-01,2.064615739831889007e-01,2.228831144306884504e-01
2.081972350444521169e-01,3.467896319890697576e-01,4.450131329664781532e-01
5.573701125994299233e-01,4.329994025166350458e-01,9.630484883935001503e-03
0.000000000000000000e+00,7.131728049168785388e-02,9.286827195083121600e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.001659307769540014e-01,7.185369803805131683e-01,1.812970888425327609e-01
