3.385913196667584835e-01,3.276140973348781182e-01,3.337945829983633428e-01
8.124187521076747798e-01,6.406037395631819509e-02,1.235208739360070529e-01
5.333102264425699374e-03,7.629157329413535082e-01,2.317511647942207820e-01
7.942941514807304315e-02,3.203866503466577531e-01,6.001839345052691899e-01
4.940424896069341987e-01,3.014324853022469219e-01,2.045250250908188516e-01
1.216348467138729794e-01,4.787740222796728062e-01,3.995911310064542143e-01
4.608547543756937315e-01,5.322212941984034718e-01,6.923951425902766417e-03
0.000000000000000000e+00,2.142222026670653479e-01,7.857777973329346244e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.456908813647880940e-01,1.543091186352118782e-01
