3.871787686725867150e-01,2.830723192107851283e-01,3.297489121166281567e-01
7.991801124610339313e-01,1.497620886975637930e-02,1.858436786692097276e-01
6.316195839141293400e-02,7.303248615521059639e-01,2.065131800564810605e-01
1.773435379042919147e-01,2.744590905191007235e-01,5.481973715766074173e-01
5.147085434224254463e-01,2.564952003243187728e-01,2.287962562532557531e-01
1.909225192277231031e-01,4.383431795219261962e-01,3.707343012503507285e-01
4.564535008607057964e-01,4.923681912455913356e-01,5.117830789370286099e-02
6.033325398556890762e-02,1.794925722147509839e-01,7.601741737996801085e-01
9.117203384738420402e-01,0.000000000000000000e+00,8.827966152615794593e-02
2.370617126158265295e-02,8.350812962247143867e-01,1.412125325137029430e-01
