3.416030787437404626e-01,2.964735567261945204e-01,3.619233645300650726e-01
7.580558960756336173e-01,4.504772108237512646e-02,1.968963828419912909e-01
3.509740780487535100e-02,6.789871312537711923e-01,2.859154609413533943e-01
1.193677476274371124e-01,3.096462741197065771e-01,5.709859782528562411e-01
4.751381901451335876e-01,2.633268049124872778e-01,2.615350049423790790e-01
1.476792345698544062e-01,4.370743242176610699e-01,4.152464412124845516e-01
4.335474749852202270e-01,4.546335672701109498e-01,1.118189577446688093e-01
0.000000000000000000e+00,2.431222677665138276e-01,7.568777322334860891e-01
9.038626646740414161e-01,0.000000000000000000e+00,9.613733532595854225e-02
3.982780020385585582e-03,7.645351876175375816e-01,2.314820323620766784e-01
