3.544740624859173406e-01,3.339982177339448355e-01,3.115277197801378239e-01
7.181651103420356730e-01,7.683821283201427987e-02,2.049966768259501027e-01
1.333696870019791814e-01,7.428281977254802548e-01,1.238021152725405222e-01
1.328505188637255918e-01,3.357655941289621748e-01,5.313838870073122056e-01
4.823267659752256686e-01,3.043608908119428413e-01,2.133123432128314623e-01
1.917469215352321510e-01,4.790568755520252520e-01,3.291962029127425970e-01
4.851674501259727879e-01,5.147241674992595328e-01,1.083823747676365137e-04
0.000000000000000000e+00,2.529026348923092971e-01,7.470973651076906474e-01
8.723229358591488847e-01,9.520382802748953224e-03,1.181566813381022124e-01
1.231744135336343277e-01,8.349113669648648983e-01,4.191421950150074627e-02
