3.514787324980727656e-01,3.183873738894272276e-01,3.301338936125000068e-01
7.871710810100029931e-01,3.724680020620645127e-02,1.755821187837905140e-01
2.953413377993902023e-02,7.537336779311432089e-01,2.167321882889177431e-01
1.202213714295034125e-01,3.278519044101381730e-01,5.519267241603584839e-01
4.905120355999267878e-01,2.834143996884740946e-01,2.260735647115991176e-01
1.484285512596456302e-01,4.763375228439386544e-01,3.752339258964157431e-01
4.451897450092246467e-01,5.040936355103927680e-01,5.071661948038263396e-02
0.000000000000000000e+00,2.464947158313218756e-01,7.535052841686781244e-01
9.260246297938834470e-01,0.000000000000000000e+00,7.397537020611649750e-02
0.000000000000000000e+00,8.484470713415558363e-01,1.515529286584441360e-01
