4.074136370268982565e-01,2.680876847126956730e-01,3.244986782604060704e-01
8.407420811425589946e-01,7.852698284938628218e-03,1.514052205725023581e-01
3.740193214323447174e-02,7.211921343916806171e-01,2.414059334650849042e-01
2.065227270938205240e-01,2.475083724691652942e-01,5.459689004370141818e-01
5.341085863449973603e-01,2.474074626545421096e-01,2.184839510004605301e-01
1.987245291981037942e-01,4.210550925200594596e-01,3.802203782818367461e-01
4.481988595288580179e-01,4.935068459147784470e-01,5.829429455636353508e-02
1.073237071888789168e-01,1.414357371261385776e-01,7.512405556849824917e-01
9.548863809677483605e-01,0.000000000000000000e+00,4.511361903225161174e-02
0.000000000000000000e+00,8.193993949643898489e-01,1.806006050356100956e-01
