3.900015186264453315e-01,2.175434206222367495e-01,3.924550607513179190e-01
8.260453936942450115e-01,1.167200829682332394e-02,1.622825980089316333e-01
5.191463900195987524e-02,6.485278944404232471e-01,2.995574665576168916e-01
1.675332753288673038e-01,1.573758755582190805e-01,6.750908491129136157e-01
5.263459299636213951e-01,2.184351064953340693e-01,2.552189635410445079e-01
1.850936315244719743e-01,3.471803192085916034e-01,4.677260492669363945e-01
4.695761920903979147e-01,4.742823555301100558e-01,5.614145237949205725e-02
4.425757854353033066e-02,2.228281408006115710e-02,9.334596073764085400e-01
9.751720002922675823e-01,0.000000000000000000e+00,2.482799970773237261e-02
1.342395587765510961e-02,7.600808149848221618e-01,2.264952291375226801e-01
