EM1 EM2 EM3 cv
7.791568617851948986e+00 7.226619765756043989e+01 1.994223372458761290e+01 4.143392011971680500e-02
1.032741175986432935e+01 6.862602211637519645e+01 2.104656612376048130e+01 3.799999999999999906e-02
8.965516313790367064e+00 6.901322528004345713e+01 2.202125840616618646e+01 3.799999999999999906e-02
9.651543869071119275e+00 6.964984598748995381e+01 2.069861014343892691e+01 3.799999999999999906e-02
7.465433278873557121e+00 7.225876233394953374e+01 2.027580438717690825e+01 4.103506210464115400e-02
1.029621638861435606e+01 6.750964822085651917e+01 2.219413539052912654e+01 3.799999999999999906e-02
8.965273876377095164e+00 6.748496369073144763e+01 2.354976243289146254e+01 3.799999999999999906e-02
9.676851789978892171e+00 6.817708477554879209e+01 2.214606343447232462e+01 3.799999999999999906e-02
7.480577613952785754e+00 7.078908366710064115e+01 2.173033871894658375e+01 4.046230226179901857e-02
9.895200932358356738e+00 6.919620475147466721e+01 2.090859431616697606e+01 3.799999999999999906e-02
8.783383132844429397e+00 6.928603507468058353e+01 2.193058179247500306e+01 3.799999999999999906e-02
9.291192056093249718e+00 7.052894925700600481e+01 2.017985868690074724e+01 3.799999999999999906e-02
7.434742994387082859e+00 7.183487531746411037e+01 2.073038168814881033e+01 4.009097980473747685e-02
1.089229614752232500e+01 6.848369308845620651e+01 2.062401076402146671e+01 3.799999999999999906e-02
9.288896483907990387e+00 6.962074051800820484e+01 2.109036299808379766e+01 3.799999999999999906e-02
9.897844768406990568e+00 7.022088671610246990e+01 1.988126851549054663e+01 3.799999999999999906e-02
7.852190111423878349e+00 7.215895691847860860e+01 1.998885297009751127e+01 3.944024454824952147e-02
1.113949448275176302e+01 6.736636083510941830e+01 2.149414468213883467e+01 3.800000000000000600e-02
9.502586730473094434e+00 6.811170688917351868e+01 2.238570638035337979e+01 3.800000000000000600e-02
9.906236219346286731e+00 6.963557463847929796e+01 2.045818914217441886e+01 3.800000000000000600e-02
8.027851096971446054e+00 7.106618554060936788e+01 2.090596336241919317e+01 3.898929650985603207e-02
1.070831073926159682e+01 6.743267744576046141e+01 2.185901181497793289e+01 3.799999999999999906e-02
9.414106542448196890e+00 6.667903200988564549e+01 2.390686144766616650e+01 3.799999999999999906e-02
1.012742511410862711e+01 6.755833281286510328e+01 2.231424207302627138e+01 3.799999999999999906e-02
8.034541997099204025e+00 6.956559145657216447e+01 2.239986654632862084e+01 3.847302451131578982e-02
1.080273379687905511e+01 6.834595228265932576e+01 2.085131392046161380e+01 3.799999999999999906e-02
9.343189665371999908e+00 6.830295808828445558e+01 2.235385224634353563e+01 3.799999999999999906e-02
1.007404948440609083e+01 6.896810583809629236e+01 2.095784467749760438e+01 3.799999999999999906e-02
7.823639389156081592e+00 7.126845745149721267e+01 2.090790315934670573e+01 3.805617215812951565e-02
1.078306303511439523e+01 7.036804747630387169e+01 1.884888948858172952e+01 3.799999999999999906e-02
9.630909712228104880e+00 7.067053015247087444e+01 1.969856013530102956e+01 3.799999999999999906e-02
1.020021322254888929e+01 7.127409291279343506e+01 1.852569386465767920e+01 3.799999999999999906e-02
8.565105662669006747e+00 7.279904930215761283e+01 1.863584503517339996e+01 4.304239446473191039e-02
1.085480217046748486e+01 6.907517381787528166e+01 2.007002401165723171e+01 3.800000000000001293e-02
9.818206506652582988e+00 6.932831875951315226e+01 2.085347473383427896e+01 3.800000000000001293e-02
9.884904596453797154e+00 7.062076441320385811e+01 1.949433099034234829e+01 3.800000000000001293e-02
8.689187225447746243e+00 7.196701510810409275e+01 1.934379766644816456e+01 4.278930676385192533e-02
1.061233857716158369e+01 6.814358519171037187e+01 2.124407623112804089e+01 3.799999999999999906e-02
9.433902625376623163e+00 6.887845836863328941e+01 2.168763900599007854e+01 3.799999999999999906e-02
9.949903336583904689e+00 6.928049795390815291e+01 2.076959870950794596e+01 3.799999999999999906e-02
8.506580746090413925e+00 7.073694456576997425e+01 2.075647468813961183e+01 4.220694340494166030e-02
1.056572811621904506e+01 6.968276510441671689e+01 1.975150677936422738e+01 3.799999999999999906e-02
9.130991160289282149e+00 7.042210759340538573e+01 2.044690124630534811e+01 3.799999999999999906e-02
9.549031905639774109e+00 7.119880077614732272e+01 1.925216731821290139e+01 3.799999999999999906e-02
8.372344085602287933e+00 7.232506038228505929e+01 1.930259553211264034e+01 4.173508383840430352e-02
1.193407533267662401e+01 6.687739582521219006e+01 2.118852884211119303e+01 3.799999999999999906e-02
1.094054443885267069e+01 6.679297248331218384e+01 2.226648307783516145e+01 3.799999999999999906e-02
1.146607284316652731e+01 6.788257994143791052e+01 2.065134721539554974e+01 3.799999999999999906e-02
9.613350813959266716e+00 6.989118726874863796e+01 2.049546191729210065e+01 4.319687422467117371e-02
1.232778789047983281e+01 6.540993580942327412e+01 2.226227630009690017e+01 3.799999999999999906e-02
1.097219388242292659e+01 6.576225556800385164e+01 2.326555054957322355e+01 3.799999999999999906e-02
1.152587542628834782e+01 6.658435272804496208e+01 2.188977184566669010e+01 3.799999999999999906e-02
9.663544932070571747e+00 6.889232161554134848e+01 2.144413345238808333e+01 4.281513010660017299e-02
1.199049127436511242e+01 6.441903752486932433e+01 2.359047120076555260e+01 3.800000000000000600e-02
1.065773210539180660e+01 6.502789360856849044e+01 2.431437428603971185e+01 3.800000000000000600e-02
1.135414078959355422e+01 6.546597877557820766e+01 2.317988043482824168e+01 3.800000000000000600e-02
9.703267447612935470e+00 6.707181527869558124e+01 2.322491727369148151e+01 4.226529122120725734e-02
1.187615586753996588e+01 6.616764914861106206e+01 2.195619498384897739e+01 3.800000000000002681e-02
1.064171523346986348e+01 6.629694004178048772e+01 2.306134472474964525e+01 3.800000000000002681e-02
1.106673174373453428e+01 6.773887400806924575e+01 2.119439424819621465e+01 3.800000000000002681e-02
9.492037714382917102e+00 6.907671272860589795e+01 2.143124955701117429e+01 4.190820520234475599e-02
1.217244922711659605e+01 6.786676506509533624e+01 1.996078570778806238e+01 3.799999999999999906e-02
1.080342851886776323e+01 6.842006828957393338e+01 2.077650319155830516e+01 3.799999999999999906e-02
1.145971363439778301e+01 6.921748493751694298e+01 1.932280142808528467e+01 3.799999999999999906e-02
9.846903852334822460e+00 7.073007659620080290e+01 1.942301955146437820e+01 4.089822767087807065e-02
1.205161623179733432e+01 6.743546720024484387e+01 2.051291656795782714e+01 3.799999999999999906e-02
1.080990292119411222e+01 6.742853461283817751e+01 2.176156246596772093e+01 3.799999999999999906e-02
1.132047099347816754e+01 6.845399364498392458e+01 2.022553536153790077e+01 3.799999999999999906e-02
9.595315169055492532e+00 7.009600685713581925e+01 2.030867797380868467e+01 4.050222775614135268e-02
1.193596793205393958e+01 6.610813927011881219e+01 2.195589279782723935e+01 3.800000000000000600e-02
9.976120339169247231e+00 6.831264980010791987e+01 2.171122986072283112e+01 3.800000000000000600e-02
1.107123578944126763e+01 6.768934146352658843e+01 2.123942274703216171e+01 3.800000000000000600e-02
9.074485591755333758e+00 7.052584164505098840e+01 2.039967276319368139e+01 3.995780461312709031e-02
1.196992423099527691e+01 6.758291631038839853e+01 2.044715945861632633e+01 3.799999999999999906e-02
1.026233085154241387e+01 6.879307219296924814e+01 2.094459695548833622e+01 3.799999999999999906e-02
1.082769717587683367e+01 6.929115079217923778e+01 1.988115203194392677e+01 3.799999999999999906e-02
9.601725752267579850e+00 7.001761465754162828e+01 2.038065959019079898e+01 3.956154992321096048e-02
1.067682385345017160e+01 6.919397699607777952e+01 2.012919915047205066e+01 3.799999999999999906e-02
9.138865217694604581e+00 7.019512236966799890e+01 2.066601241263738942e+01 3.799999999999999906e-02
1.013896839017030693e+01 6.997398215428115975e+01 1.988704945554854575e+01 3.799999999999999906e-02
8.280614811881756410e+00 7.175858977889112111e+01 1.996079540922711715e+01 4.101041537390453379e-02
1.044417034872757633e+01 6.838374971975281369e+01 2.117207993151960110e+01 3.799999999999999906e-02
9.489889426302848818e+00 6.830730599207669229e+01 2.220280458162046955e+01 3.799999999999999906e-02
1.005014172757084268e+01 6.909021931897193269e+01 2.085963895345722818e+01 3.799999999999999906e-02
8.159782584693697771e+00 7.122092288976847385e+01 2.061929452553781061e+01 4.061285210088863562e-02
1.040210405382765124e+01 6.744970237592974627e+01 2.214819357024260071e+01 3.799999999999999906e-02
9.091021009738971870e+00 6.784105706404950809e+01 2.306792192621153248e+01 3.799999999999999906e-02
9.797357776543709207e+00 6.846138296434304493e+01 2.174125925911324941e+01 3.799999999999999906e-02
8.203218677025295946e+00 6.955900688984678482e+01 2.223777443312792812e+01 4.003607704421244251e-02
1.020802924506158860e+01 6.910778805208818198e+01 2.068418270285022942e+01 3.799999999999999906e-02
8.990732200866325741e+00 6.947851819310339749e+01 2.153074960603026611e+01 3.799999999999999906e-02
9.622038881179580727e+00 6.999518186649287088e+01 2.038277925232754484e+01 3.799999999999999906e-02
7.947788801875643294e+00 7.137013005692855927e+01 2.068208114119580543e+01 3.968762607851274854e-02
1.103293954659885756e+01 6.857896104776391155e+01 2.038809940563723444e+01 3.799999999999999906e-02
9.676204608436576038e+00 6.932618689154708136e+01 2.099760850001633372e+01 3.799999999999999906e-02
9.968686221639130096e+00 7.041667591563548001e+01 1.961463786272539167e+01 3.799999999999999906e-02
8.425254746436776188e+00 7.153134641180203346e+01 2.004339884176119924e+01 3.898913401957451036e-02
1.102414683004488083e+01 6.789561922944723449e+01 2.108023394050788113e+01 3.800000000000004069e-02
9.827326243878072631e+00 6.763750204431090651e+01 2.253517171181101375e+01 3.800000000000004069e-02
1.037116020807202332e+01 6.866809258685026407e+01 2.096074720507771971e+01 3.800000000000004069e-02
8.523033698181121665e+00 7.062992768811895417e+01 2.084703861369992950e+01 3.854245190798741977e-02
1.107286905816511613e+01 6.641682010645544665e+01 2.251031083537943545e+01 3.799999999999999906e-02
9.664581471718802774e+00 6.652341787284638031e+01 2.381200065543480449e+01 3.799999999999999906e-02
1.035161145602704025e+01 6.722739924667411060e+01 2.242098929729885981e+01 3.799999999999999906e-02
8.542519691693598816e+00 6.889794783780804721e+01 2.255953247049835753e+01 3.801822832417250247e-02
1.112708708733741680e+01 6.757517693100434997e+01 2.129773598165824566e+01 3.799999999999999906e-02
9.652636140503654261e+00 6.805309424080570579e+01 2.229426961869064172e+01 3.799999999999999906e-02
1.024954514119406745e+01 6.888449751406206190e+01 2.086595734474385466e+01 3.799999999999999906e-02
8.340586927700458730e+00 7.072930382890798739e+01 2.093010924339156276e+01 3.799999999999999906e-02
