M5,51.35737967082982,26.87896326085568,21.763657068314497
M6,34.13099003227773,33.29421588303689,32.57479408468537
M7,54.89918768399773,42.583011901144,2.5178004148582716
M8,14.455134324637017,0.899524739066544,84.64534093629644
M9,92.98508281750667,2.7803772643041813,4.234539918189153
M10,14.772829322195355,70.35406876980399,14.873101908000663
M4,23.085375887479344,15.28916989177903,61.625454220741624
M6,32.967298727324206,37.11323539859355,29.919465874082242
M7,48.2945054780418,47.69662955898065,4.0088649629775475
M8,6.146660893483525,4.191477041678637,89.66186206483783
M9,92.92664669575979,3.1404576342786608,3.9328956699615536
M10,7.444771240603978,86.89314127032291,5.662087489073102
M4,24.342061359869916,18.40152530033707,57.25641333979301
M5,48.29431732285945,22.775139968575285,28.930542708565266
M7,49.42808148184486,48.3021757922962,2.26974272585894
M8,10.342407149199165,4.523227696323853,85.13436515447698
M9,91.29292407351726,3.520572266083215,5.186503660399529
M10,11.870444541545579,73.15544874356833,14.97410671488609
M4,26.22084565262663,19.74444658920707,54.034707758166306
M5,52.602700622864184,23.9809365086858,23.416362868450015
M6,21.94301078953799,41.610385966172885,36.44660324428912
M8,16.20597307729471,3.636792565033606e-11,83.79402692266892
M9,88.56427011876312,9.03029916433774,2.405430716899142
M10,8.306801134678693,88.49451351868555,3.198685346635756
M4,19.016926760267243,21.056583343733916,59.92648989599884
M5,56.63324569784735,20.69667506581965,22.670079236333
M6,33.95552301153419,34.122493677649345,31.921983310816472
M7,54.28129054672263,43.2640000098959,2.454709443381468
M9,91.54999879960891,7.48650242128269,0.9634987791083951
M10,9.203916140670788,83.16325289786884,7.632830961460371
M4,25.209379063413195,16.930931968794617,57.85968896779219
M5,44.04775002863449,31.224467399491544,24.727782571873966
M6,19.327984010541993,34.72766501944499,45.94435097001301
M7,45.78537113909838,51.62344959596381,2.591179264937807
M8,8.765572586173048,4.407088271575853,86.82733914225109
M10,10.680126695193747,58.48233033511477,30.837542969691484
M4,18.798916517217336,19.065288418264483,62.13579506451818
M5,60.22903872501264,19.647473167768972,20.123488107218385
M6,34.18711242220933,31.754648700626586,34.05823887716407
M7,56.070684246966145,43.82018952868876,0.109126224345097
M8,13.996888896524927,0.8408796527259025,85.16223145074918
M9,42.807060167317694,20.62109862358238,36.57184120909993
M3,7.292350760413014,71.39112529852892,21.316523941058065
M6,25.816133358974138,36.09276352665893,38.09110311436693
M7,51.74322760059636,46.43408484078157,1.8226875586220643
M8,12.566849656154336,5.06586943126826,82.36728091257741
M9,92.61604179196186,3.252455374633511,4.131502833404626
M10,13.079642433188882,73.89457874341247,13.025778823398653
M3,7.220264072222513,69.0968484475041,23.682887480273394
M5,48.187310978617425,22.740977916518258,29.071711104864317
M7,49.46819263642527,48.28243022051793,2.2493771430567975
M8,38.511925626624404,8.863519183751281,52.62455518962432
M9,89.60990940565537,9.223695601512157,1.1663949928324708
M10,6.459991029956028,87.06159233578894,6.4784166342550265
M3,7.707235399748619,68.90247594787863,23.39028865237276
M5,46.887189474584304,30.00077474609786,23.112035779317836
M6,28.946176690489793,36.43623446537484,34.61758884413537
M8,38.51528222459522,8.864018199405889,52.62069957599889
M9,91.20671116970277,3.5460164354701345,5.247272394827094
M10,6.587624542804344,87.1394966197008,6.272878837494858
M3,7.498259333507262,71.31184960664957,21.189891059843163
M5,49.64171663232987,27.436830559038032,22.9214528086321
M6,25.015227080887588,37.56385546036976,37.42091745874266
M7,30.534604728362854,47.01591585409806,22.449479417539088
M9,92.24539569835743,3.707807408252299,4.046796893390274
M10,39.26611691093006,39.78388157936339,20.950001509706553
M3,14.82812301653095,67.03702443367095,18.134852549798097
M5,52.30107907128803,28.801966354586277,18.896954574125694
M6,26.307839517408635,38.14299559403348,35.54916488855788
M7,45.02417237598007,54.9758276240198,1.2789769243681803e-13
M8,9.130989524959883,4.630038970458936,86.23897150458117
M10,4.360901272563622,86.87561316319643,8.763485564239943
M3,8.228852253702499,67.59732219080892,24.173825555488577
M5,51.35372153688744,26.880479870605686,21.765798592506872
M6,33.742541044367215,33.450210245124495,32.80724871050829
M7,54.89049537354497,42.58696004452647,2.522544581928557
M8,14.449895726954713,0.9011057991508052,84.6489984738945
M9,92.98630283543584,2.779918051644811,4.233779112919352
M3,14.552806456851842,67.59285086320034,17.85434267994782
M4,22.720940454029712,19.665976223630434,57.61308332233985
M7,46.587599321653684,51.21400780285592,2.1983928754903985
M8,37.1579476728021,9.63789400971929,53.20415831747861
M9,88.59539424728476,10.246259763107384,1.1583459896078576
M10,5.899025543923492,87.769982326614,6.3309921294625155
